Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
 1032.3380    1.456154    1.949532    2.485195    2.700556    2.817770    2.884239    2.959566
 1032.4420    1.454311    1.780281    2.401676    2.648359    2.776613    2.855083    2.921930
 1032.4940    1.454433    1.678501    2.358259    2.621281    2.754669    2.840055    2.902334
 1032.5460    1.452139    1.557146    2.313805    2.593475    2.731726    2.824621    2.882217
 1032.5980    1.446148    1.402399    2.268250    2.564915    2.707699    2.808691    2.861588
 1032.6500    1.435972    1.179379    2.221544    2.535484    2.682514    2.792168    2.840458
 1032.7020    1.422014    0.740899    2.173508    2.505096    2.656097    2.774961    2.818840
 1032.8070    1.389769    0.740899    2.072140    2.440908    2.599195    2.738106    2.774174
 1032.9110    1.374729    0.740899    1.959515    2.370771    2.536192    2.697256    2.727728
 1033.0150    1.411215    0.740899    1.825518    2.292255    2.466066    2.651472    2.679665
 1033.1190    1.511282    0.740899    1.646854    2.201260    2.387461    2.599676    2.630154
 1033.1710    1.578146    0.740899    1.523239    2.149096    2.344412    2.571127    2.604895
 1033.2230    1.650112    0.740899    1.351177    2.090786    2.298460    2.540579    2.579315
 1033.2760    1.723160    0.740899    1.062017    2.024403    2.249174    2.507816    2.553421
 1033.3280    1.794300    0.740899   -0.238764    1.947124    2.196066    2.472595    2.527218
 1033.4320    1.923731    0.740899   -0.238764    1.737297    2.075218    2.393522    2.473824
 1033.4840    1.980240    0.740899   -0.238764    1.578960    2.005180    2.348907    2.446552
 1033.5360    2.030842    0.740899   -0.238764    1.331264    1.926311    2.300226    2.418831
 1033.5880    2.075657    0.740899   -0.238764    0.714230    1.835506    2.246769    2.390581
 1033.6410    2.114811    0.740899   -0.238764    0.714230    1.727581    2.187634    2.361691
 1033.6930    2.148664    0.740899   -0.238764    0.714230    1.592888    2.121527    2.332035
 1033.7450    2.177652    0.740899   -0.238764    0.714230    1.410051    2.046612    2.301420
 1033.7970    2.202271    0.740899   -0.238764    0.714230    1.113609    1.960152    2.269630
 1033.8490    2.223028    0.740899   -0.238764    0.714230   -0.017033    1.857622    2.236385
 1033.9020    2.240524    0.740899   -0.238764    0.714230   -0.017033    1.730959    2.201342
 1033.9540    2.255369    0.740899   -0.238764    0.714230   -0.017033    1.563374    2.164055
 1034.0060    2.268181    0.740899   -0.238764    0.714230   -0.017033    1.309183    2.123981
 1034.0580    2.279644    0.740899   -0.238764    0.714230   -0.017033    0.716128    2.080374
 1034.1630    2.300770    0.740899   -0.238764    0.714230   -0.017033    0.716128    1.978504
 1034.2670    2.322901    0.740899   -0.238764    0.714230   -0.017033    0.716128    1.845322
 1034.3719    2.348558    0.740899   -0.238764    0.714230   -0.017033    0.716128    1.649870
 1034.4240    2.362953    0.639646   -0.238764    0.714230   -0.017033    0.716128    1.502686
 1034.4760    2.378271    1.058311   -0.238764    0.714230   -0.017033    0.716128    1.275818
 1034.5280    2.394346    1.256212   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1034.5811    2.410894    1.383438   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1034.6851    2.444342    1.547035   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1034.7900    2.476397    1.654774   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1034.9460    2.518276    1.775385   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1035.1030    2.550241    1.880865   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1035.2600    2.572361    1.983833   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1035.4700    2.590887    2.115110   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1035.6790    2.605541    2.228785   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1035.9410    2.630611    2.335136   -0.238764    0.714230   -0.017033    0.716128    0.764535
 1036.0980    2.649792    2.379650    0.059487    0.714230   -0.017033    0.716128    0.764535
 1036.1510    2.656271    2.391642    0.810636    0.714230   -0.017033    0.716128    0.764535
 1036.2030    2.662550    2.402399    1.091984    0.714230   -0.017033    0.716128    0.764535
